nickname,fingerprint,is_guard,is_exit,country,region_name,city_name,latitude,longitude,as,advertised_bandwidth,guard_probability,middle_probability,exit_probability
stargazer,E5112BD6D068483F705B58D25254CA81430BC444,False,False,us,New Jersey,Clifton,40.8364,-74.1403,AS14061,2047751,0.0,4.2665582e-05,0.0
NormalCitizen,E51620B90DCB310138ED89EDEDD0A5C361AAE24E,True,True,fi,Uusimaa,Helsinki,60.1513,24.8827,AS200651,13805414,0.0,0.0,0.0007468707
ididedittheconfig,E517365A51899F228E99A22E9E4EF59347180F80,False,False,de,unknown,unknown,51.2993,9.491,AS51167,1572864,0.0,2.8372613e-05,0.0
Willy,E52100E894FE8E5FA38EB6775C35685B9FD17E1F,False,False,cz,Moravskoslezsky kraj,Ostrava,49.8333,18.1667,AS6830,2488510,0.0,7.466477e-05,0.0
Shrdlu1,E546C96AEB2258BD0733949027E8F96156F6B290,True,False,fr,Auvergne-Rhone-Alpes,Cognin,45.5638,5.8944,AS12322,16772096,0.000577302,0.00040390654,0.0
torEFF,E54B0FA7D957593344B0C316C83ABC1CD2EE87EA,False,False,us,California,Berkeley,37.8922,-122.2729,AS32354,1179945,0.0,2.2754977e-05,0.0
datahoarder,E5507444DAC04539B8DC624299616141B0DB64D5,True,False,cz,unknown,unknown,50.0848,14.4112,AS39392,23783780,0.00082411955,0.00057659124,0.0
pangea02,E56F07759E704C4F53334E161066F12FAF7F7C97,True,True,at,unknown,unknown,48.2,16.3667,AS13022,2228224,0.0,0.0,8.421348e-05
whoopsie,E577304251F48A85CC0039B659698C7673F721D3,True,False,us,North Carolina,Fayetteville,35.0597,-79.0058,AS11426,2270751,2.5100087e-05,1.7561153e-05,0.0
mrsvc,E58199F3066FF2F5B51253A6441F691517753C30,False,True,kr,unknown,unknown,37.5112,126.9741,AS4766,1996317,0.0,0.0,4.99184e-05
epsylonhost,E5881C8B46052F2975B8FC1C84B7CC06070EFDA8,False,False,de,Hamburg,Hamburg,53.5886,10.0483,AS6805,102400,0.0,5.333198e-07,0.0
Norman,E58A48A62336A08CC3C6B40802923754E65A2609,False,False,us,California,San Jose,37.3388,-121.8914,AS16509,1048576,0.0,1.1946363e-05,0.0
milliways,E59CC0060074E14CA8E9469999B862C5E1CE49E9,False,False,at,Vienna,Vienna,48.1982,16.3917,AS1764,1232145,0.0,2.1332791e-05,0.0
Unnamed,E5A3CA10182C35F691BCF678F193D10F4B0F972F,True,False,cz,Plzensky kraj,Pilsen,49.7667,13.3667,AS8251,21911002,0.00062331883,0.00043610198,0.0
Unnamed,E5A3F4D29B0E3AC5DD93D9921FE203702F558BD0,False,True,us,unknown,unknown,37.751,-97.822,AS16276,11400119,0.0,0.0,0.00045726777
WonderWoman42,E5AA85FA69CDC31900C86E6427C7E5DE11DE9E2D,True,False,nl,unknown,unknown,52.3824,4.8995,AS3265,19476189,0.0006191355,0.00043317513,0.0
TtitudePhysicin,E5ABD9509709B004D3F797331EB2312EA5782962,False,False,us,California,San Mateo,37.5517,-122.33,AS45102,1437904,0.0,1.2159691e-05,0.0
Sessrumnir,E5CC82DF823F15F9EEF99F22BFB1F3CC5F5076EF,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,7265147,0.00018657731,0.00013053791,0.0
kyouma01,E5CC91BAFE7CCD68003E873D32E38027638D49D7,False,False,de,unknown,unknown,51.2993,9.491,AS24940,63386190,0.0,0.0035554653,0.0
TORKeFFORG7,E5D7D35357E9C55B47E2ADDE73199153888BD4CB,True,True,se,unknown,unknown,59.3247,18.056,AS41281,24649404,0.0,0.0,0.0009869363
MuskyHusky,E5EA11593940A9D1683831673CB8EBD447B16FBD,False,False,us,Washington,Bothell,47.8388,-122.1985,AS7922,755712,0.0,1.4221861e-05,0.0
askatasuna,E5F3EDD927148C5EB4D7CB71DCBC91382F57A7A7,False,False,us,Maine,Portland,43.6842,-70.2816,AS11351,524288,0.0,6.044291e-06,0.0
ChDickens2,E605E70E86A7777A22DF2259DFA9C5360B54346A,True,False,ch,Saint Gallen,St. Gallen,47.4234,9.3696,AS3303,5003264,0.00012089875,8.458622e-05,0.0
fiedlerRelay19,E615EB5B107B04B2A892EF63018872D6A907C0E4,False,False,de,unknown,unknown,51.2993,9.491,AS197540,4273609,0.0,8.1420156e-05,0.0
ovoschee,E617AD78CD262D6F68817BE6B178063B35F5FF77,False,False,ru,Tomsk Oblast,Tomsk,56.5,84.9667,AS34145,2966950,0.0,5.4754164e-05,0.0
astarseran,E61D63442BE06CC8CCA60C972DE1C3AE3DD7871E,False,False,sk,Trnava,Trnava,48.3774,17.5872,AS16160,2028927,0.0,6.862048e-05,0.0
sulawan,E623A5E043ED2B74CC280BD004514FDD0854DC8C,True,False,ru,unknown,unknown,55.7386,37.6068,AS52201,5726799,6.5469394e-05,4.5805344e-05,0.0
niftyentry106,E6288334BC0F95345817811880DDEA184E63AE69,True,True,de,unknown,unknown,51.2993,9.491,AS200052,16345335,0.0,0.0,0.00086880877
Unnamed,E64137EFE2D48BA5EC72803F73AA6A29C8B7AA09,False,False,lt,unknown,unknown,56.0,24.0,AS16125,2260484,0.0,0.00011057497,0.0
Xternal,E64625ED5B01A1F0E97BCF0B5D431A432A24F408,True,False,no,Akershus,Skedsmokorset,60.0115,11.0337,AS224,6054424,0.0001058387,7.404953e-05,0.0
Shebangs,E65BA17239C454A82082B0B4F3DDD8D83E4FD893,False,False,ru,St.-Petersburg,St Petersburg,59.9321,30.1968,AS43317,10704647,0.0,0.00039465664,0.0
Unnamed,E6898F94A2CBF583B48FB16D2C37F9B55037E9F9,False,True,us,unknown,unknown,37.751,-97.822,AS16276,0,0.0,0.0,0.0
MonPtitRelay,E689C03C0990FDCE4FD25C5F1DF17D5DA793B620,True,False,fr,\u00CEle-de-France,Saint-Maurice,48.8218,2.4272,AS12322,3072000,8.157529e-05,5.707375e-05,0.0
zwewwlUA2,E68CC9C2E262E01C4C71C8F66F07517B0AB5E245,True,False,ua,unknown,unknown,50.45,30.5233,AS15626,9648807,0.0002489092,0.00017414811,0.0
affinezeussv,E690103F3E388A3D9C125936F1AE5C64C1A26D51,False,False,ca,Alberta,Edmonton,53.5185,-113.6579,AS6327,297020,0.0,2.0977245e-06,0.0
BeverlyHills,E69022DEC00F259B18B2F6EA6167AF1FF4B548F2,False,False,us,Kansas,Overland Park,38.8939,-94.7067,AS11427,1462272,0.0,2.3252744e-05,0.0
Unnamed,E6A8AB530BD29919BC275C2ADD7B3CBB381C1AC4,False,False,de,Bavaria,Munich,48.1497,11.585,AS35244,102400,0.0,1.4221861e-07,0.0
Unnamed,E6AB0CADE4A8300EAE81D51189C4B23ADE43B58C,False,False,pt,unknown,unknown,38.7139,-9.1394,AS204094,3254208,0.0,6.6842746e-05,0.0
malekalcom,E6C04728E9339DF22F331B7017D4A7AA3F252F0B,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,66264129,0.0019912736,0.0013931849,0.0
YouOhKay,E6C532D7C7614F19EF809F50AA735054BAB47979,False,False,gb,England,Sawbridgeworth,51.8167,0.15,AS39326,655360,0.0,3.662129e-05,0.0
dc6jgk13,E6D4332BF40FDEE7814F2DBC926650EF8032B643,True,False,nl,North Holland,Haarlem,52.3615,4.6419,AS12876,27014407,0.00094125327,0.00065854326,0.0
anymouse,E6E50A68995BE3BEF723FAB5BE1A398166CC0680,True,False,us,California,Berkeley,37.8736,-122.257,AS25,6578317,5.061851e-05,3.5414992e-05,0.0
niftydormouse,E6FAC9A7F33EE66F03C55C119770B2D45D3C576B,True,True,de,unknown,unknown,51.2993,9.491,AS200052,32998301,0.0,0.0,0.0018290711
hailden,E747773C61CF671A222EB913DE17DA33074A6D76,True,False,us,Pennsylvania,Philadelphia,39.934,-75.16,AS7922,5761540,8.8477806e-05,6.190307e-05,0.0
Digitalcourage4ipfb,E75166CEDB8397B86DE512B9B79B8CA7225ECB52,True,True,de,unknown,unknown,51.2993,9.491,AS60729,28036265,0.0,0.0,0.0017528598
Rumpelstilzchen,E758E857E0EA11B6D993B742ED7E1E1CCB01C545,False,False,ch,Vaud,Renens,46.5399,6.5881,AS3303,102400,0.0,3.5554652e-07,0.0
Unnamed,E75ABF29D4B417D3D3565AEDAF89E4F9D16E736F,True,False,no,Oslo County,Oslo,59.8468,10.7747,AS57963,16035091,0.00032420945,0.00022683157,0.0
FortyTwo,E75F2ACA1A18291AFE52E6BE0BAC1F805ABC1439,True,False,us,Iowa,Glenwood,41.047,-95.7389,AS209,5076376,0.00011002205,7.6976394e-05,0.0
Geoff2,E767C3B8295AD79B02E80A21345C9F2B3C2AD7DB,True,False,de,unknown,unknown,51.2993,9.491,AS42730,5242880,0.00013805048,9.6586344e-05,0.0
miomio,E76E2BC2FC9273BFBA38947EB5572076270D49D5,False,False,de,unknown,unknown,51.2993,9.491,AS24940,10485760,0.0,0.00063998374,0.0
geek4fun,E7723680EA1F78E015DF312411990D5F5E815C27,True,False,fr,\u00CEle-de-France,Paris,48.8543,2.3527,AS12322,10240000,0.00031793443,0.00022244129,0.0
Unnamed,E7757957BB2C97E16FB814EDEFA02018C84AF83E,False,False,nl,North Holland,Diemen,52.3315,4.9588,AS1136,524288,0.0,7.1109304e-07,0.0
FortyTwoTwo,E778381BD386B4723877DE837A895F6E9C241607,False,False,us,Colorado,Castle Rock,39.4436,-104.8536,AS209,1994870,0.0,2.6630434e-05,0.0
AlwaysRightNevrLeft,E77B260DADB37C6E0AED1287843512B114705AD2,True,False,us,Georgia,Cumming,34.2319,-84.1627,AS7018,10718780,0.00017360893,0.00012146465,0.0
Unnamed,E781B862FEBE3C40029A0350BB0ABF4E184086DA,False,True,us,unknown,unknown,37.751,-97.822,AS16276,11201761,0.0,0.0,0.00041916213
quatermain,E7882187F6FA695450719FD3738D640FBDFF5D48,False,False,lt,Siauliai,\u0160iauliai,55.9333,23.3167,AS16125,22540288,0.0,0.00086397806,0.0
1001nybrgsvgn17,E78B8256253D0C45E5ECDE44B328863AB5123050,False,False,se,Stockholm,Stockholm,59.3333,18.05,AS39651,524288,0.0,1.4435189e-05,0.0
dwarf44,E798A2EE9F24080ADEBF6879FF47317BED46A006,True,False,ua,Kharkivs'ka Oblast',Kharkiv,49.982,36.2566,AS13188,6470804,0.000117342905,8.209839e-05,0.0
Sacharow,E79A58AF0DB93B90F97B48963CC4729E4CFA43C5,True,True,ua,unknown,unknown,50.45,30.5233,AS15626,2786780,0.0,0.0,0.000100217854
Unnamed,E7A4426AD5C77E2C5C2EA037E6CFEF9F6D047AC4,False,False,nl,North Holland,Amsterdam,52.3899,4.947,AS3265,409600,0.0,4.8354327e-06,0.0
xoupc,E7C19309C05125048BC095C1EFD55D949191D1D2,False,False,us,unknown,unknown,37.751,-97.822,unknown,5416960,0.0,8.888663e-06,0.0
aabbcc,E7C1FAFB7525149A0E911512F511D942BA5EEAAF,True,False,ru,unknown,unknown,55.7386,37.6068,AS43317,21528475,0.0003681346,0.0002575636,0.0
AnotherTorPI,E7CDE8D036C649FDF606F9BEDC72C2F603CA6E37,False,False,us,North Carolina,Fayetteville,35.0597,-79.0058,AS11426,649589,0.0,1.4221861e-05,0.0
Silverwing,E7EF73B4722CFAF0E8AA2151D3AA78701DE5F19B,True,False,de,unknown,unknown,51.2993,9.491,AS42730,59832865,0.0016858892,0.0011795242,0.0
Gertrude,E801BFE9048106FB3E39A1B076CB03648CE93D8F,False,True,gb,England,London,51.5164,-0.093,AS63949,1638400,0.0,0.0,7.087651e-05
SkyNet,E806F6BF45F4A57730431DC91CB7382B1206DE79,False,False,de,North Rhine-Westphalia,Geldern,51.5191,6.3236,AS8881,990977,0.0,2.5954896e-05,0.0
Unnamed,E80DF22522BA488F81EAD8141C8494BF25265DAD,False,False,sg,unknown,Singapore,1.2929,103.8547,AS63949,2935351,0.0,3.537688e-05,0.0
fxuxir2,E8130F7A29B624A70A0EC506671D66BAA32F1A5F,False,False,us,California,Fremont,37.5625,-122.0004,AS63949,331335,0.0,2.3110524e-06,0.0
llutztorrelay,E81978D79F5FBC67DD0E80F6EADCE88A97A79554,False,False,de,unknown,unknown,51.2993,9.491,AS31400,398140,0.0,4.0532304e-06,0.0
obiwan,E81993EA52B73285CFFD02FEC003569D21483001,True,False,de,Bavaria,Nuremberg,49.4475,11.0683,AS24940,67150861,0.0023426749,0.001639041,0.0
BungeeCloud,E81AE352A41ECB6C1C67A00816A7B22EDE206F01,True,True,fr,unknown,unknown,48.8582,2.3387,AS16276,10174038,0.0,0.0,0.0006173115
bliblibli1,E81D56AE3FE9919F3A42AB11100901E6BAEC4FCB,True,False,de,unknown,unknown,51.2993,9.491,AS50629,22141102,0.00066933566,0.00046829742,0.0
Chimborazo,E81EF60A73B3809F8964F73766B01BAA0A171E20,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,14894644,0.00040578475,0.00028390533,0.0
BetelgeuseIT,E8466E02C893B9A6602A251CCEA100F252E25B4B,True,False,it,Lombardy,Milan,45.4707,9.1889,AS49367,7831104,0.0001443255,0.000100976635,0.0
nfsvks,E855AF7BA953B6581781B87E90B8D0D31680E14C,False,False,cz,Jihocesky kraj,Ktis,48.9167,14.1333,AS24806,614400,0.0,1.1590817e-05,0.0
tor2go,E8562C7CFBEB6501F2E02DA00203F958E8B1685C,True,True,us,New Jersey,Newark,40.739,-74.1697,AS63949,6291456,0.0,0.0,0.00028083863
CalyxInstitute19,E8663924FE2AAD4E081A17ED6976D0AE8010F47B,True,True,de,unknown,unknown,51.2993,9.491,AS4224,12749019,0.0,0.0,0.0005334791
Unnamed,E86B80D2935F67B495834627BCA06B67BF221515,False,False,au,Western Australia,Mount Hawthorn,-31.9201,115.8354,AS4739,76800,0.0,3.1999187e-07,0.0
mailus,E86D858F2AAF9DE2A2B952A0BF864B7F35EDC8A3,False,False,de,unknown,unknown,51.2993,9.491,AS24940,512000,0.0,3.199919e-05,0.0
Unnamed,E870E2D7308FC23A62001935B515393DF6C0E43E,False,False,sg,unknown,Singapore,1.2929,103.8547,AS63949,2643971,0.0,3.7332386e-05,0.0
TulipBaroo,E8772C96285B90F835DC4FC7B3E740E28E53A09B,False,True,us,New York,Buffalo,42.8864,-78.8784,AS53667,17244040,0.0,0.0,0.00067828054
Planetclaire60,E88F8E72100709E226F22DF6A50365480054ECD2,True,False,de,unknown,unknown,51.2993,9.491,AS35366,15204804,0.00023008413,0.00016097724,0.0
F3Netze,E8AD8C4FDC3FE152150C005BB2EAA6A0990B74DF,True,True,de,Hesse,unknown,50.1167,8.6833,AS205100,49392627,0.0,0.0,0.0029265138
relay4u,E8BAE7393740A700D50B010DED9D9EC9A66B390D,True,False,de,unknown,unknown,51.2993,9.491,AS24940,55871444,0.001443255,0.0010097664,0.0
schimkus,E8C12DFDA3AEB6B4FC9005F7C7D407E6F78C9812,False,False,mn,Ulaanbaatar Hot,Ulan Bator,47.9173,106.9177,AS63962,237995,0.0,1.3510768e-06,0.0
zizizi,E8C80BE6CA6E90CFFA941027668539EBDCE4EF1A,False,False,us,South Carolina,Florence,34.1231,-79.6893,AS11426,512000,0.0,7.359813e-06,0.0
F3Netze,E8C8667CAF3D5148E52ECF736A7B204982F78EAA,True,True,de,Hesse,unknown,50.1167,8.6833,AS205100,51833513,0.0,0.0,0.003353297
libreonion1,E8D114B3C78D8E6E7FEB1004650DD632C2143C9E,True,False,gr,Peloponnese,Nafplion,37.5636,22.8075,AS199246,8155270,0.0001738181,0.00012161099,0.0
T8R,E8D9754EDFF9E92F5F277CB1567576C041A1D50B,False,False,mx,Mexico City,Mexico City,19.4043,-99.1928,AS6503,20829,0.0,6.755384e-07,0.0
theswissguy,E8E6A95CF0170FF9DED9145CCC74EB4288B34613,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,4178879,9.496199e-05,6.64397e-05,0.0
Tortue,E8ED405E47A477D92D9EFB201FADF28FF7FBAF5D,True,False,nl,North Holland,Haarlem,52.3964,4.6334,AS50266,4014073,6.5469394e-05,4.5805344e-05,0.0
gorgothzilla,E8F0AE14151458A57A3812EFB139A97CC489C8DF,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,2097152,4.0787643e-05,2.8536875e-05,0.0
tengu,E8FA2C9B690F3BC16ADE9A4803CE2C51132F10A6,True,False,ca,British Columbia,Gibsons,49.4,-123.5,AS852,2560000,2.7191762e-05,1.9024583e-05,0.0
maibrunn,E9025AD60D86875D5F11548D536CC6AF60F0EF5E,False,False,ch,Zurich,Zurich,47.3664,8.5546,AS51852,183515,0.0,4.2665582e-07,0.0
eclipse11,E90F52D29788BD86B5C057EE23383467920FC175,False,False,cz,Central Bohemia,unknown,50.1564,14.5743,AS6830,2054577,0.0,3.9110117e-05,0.0
Unnamed,E914AB205FA5ABE60906AB9E7EE527B6809A46C1,False,False,sc,unknown,unknown,-4.5833,55.6667,AS200651,186368,0.0,1.1377489e-06,0.0
Serpent,E916F2ACBA67EC57AFAF450AA84E528308835418,True,False,us,Arizona,Phoenix,33.4532,-112.0749,AS53667,15048063,0.0004183348,0.0002926859,0.0
tortoise,E91905CFEB230B1BEA6B0309816F9EE9C1A1A83A,True,True,de,unknown,unknown,51.2993,9.491,AS680,18251567,0.0,0.0,0.0010669582
Relayz4all,E91E77CBD13217F9429309474FA33D98B943E246,False,False,de,unknown,unknown,51.2993,9.491,AS8560,3720216,0.0,0.00013866315,0.0
mountaineer,E9407D83725B3AAF2A92B9CF55593F4501C570AC,False,False,us,Massachusetts,Cambridge,42.3907,-71.1349,AS7922,76800,0.0,2.1332791e-07,0.0
dgplug,E947C029087FA1C3499BEF5D4372947C51223D8F,False,False,fr,unknown,unknown,48.8582,2.3387,AS12876,13761734,0.0,0.0006470947,0.0
PieroV,E95955CD7AB012DE770711878F147C784FC13D37,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,2621440,5.6475197e-05,3.9512597e-05,0.0
TheZenGarden,E9649F3BE3488799911E24BE16873ED04E4F7BEA,True,False,us,Virginia,Newport News,37.11,-76.5115,AS701,4978592,9.977285e-05,6.980559e-05,0.0
Spacepark,E96C071A67833C2C93D74F7C84C99148E15181F8,True,False,de,unknown,unknown,51.2993,9.491,AS43289,8427525,0.00016733391,0.000117074356,0.0
Schubduese,E973E8628A3140729A147FDFFCBEC50043370E95,False,False,de,North Rhine-Westphalia,Krefeld,51.3553,6.6366,AS6830,204800,0.0,1.2088582e-06,0.0
IVANTICHY,E97D754577161C2BEF19042F6E1931D8F3E57DFE,True,False,cz,unknown,unknown,50.0848,14.4112,AS24971,18906538,0.0004183348,0.0002926859,0.0
toro01,E9A6E1549300C3551071B71AC547E2568D9F7CEE,True,False,md,Chi\u0219in\u0103u Municipality,Chisinau,47.0052,28.8573,AS43289,6348800,0.00015687554,0.00010975721,0.0
dongusvondong,E9A90B9FF0574410695BA5F5C8354368221A7114,True,False,us,Illinois,Elk Grove Village,42.0048,-87.9954,AS20473,20406253,0.00046435161,0.00032488134,0.0
4punk7e1,E9B3A2F0DA44AEEC2311273909C2627AFF783C5B,False,True,de,unknown,unknown,51.2993,9.491,AS31400,1779760,0.0,0.0,4.9537342e-05
LsRelay,E9CA6548917DE6961B09B257D2AA803C8A5BC657,False,False,us,Ohio,Coshocton,40.2754,-81.866,AS10796,402961,0.0,4.7998783e-06,0.0
pochath,E9CE81CC21B63FD316F642E6AF867D6FE0C3A847,True,False,de,Hesse,Frankfurt am Main,50.1049,8.6295,AS9009,14193664,0.0005626603,0.00039366254,0.0
kalleponken4712,E9DA0278EA0FF80AAC8E65F0D7BAF5FA8F6934C3,False,False,se,V\u00E4stra G\u00F6taland,Alingsas,57.9303,12.5334,AS45011,1195730,0.0,2.7021535e-05,0.0
xoupd,E9EBD1DF1266AE7F97781A567596BE966756D61B,False,False,us,California,Fremont,37.5625,-122.0004,AS63949,5241526,0.0,1.0168631e-05,0.0
Unnamed,E9F2C3FCAA29BD2661FC95005C9C7B95A12B97B7,False,False,in,Karnataka,Bengaluru,12.9719,77.5937,AS14061,3760203,0.0,4.2665582e-05,0.0
libertas,E9F71AC06F29B2110E3FC09016B0E50407444EE2,True,False,de,unknown,unknown,51.2993,9.491,AS197540,13703343,0.00024472584,0.00017122125,0.0
Unnamed,EA1AF22E93AC7B8A00DB3197913EE5CAE11FC2F7,True,True,ca,unknown,unknown,43.6319,-79.3716,AS16276,11529231,0.0,0.0,0.00039248817
chomeles1blu,EA3616A0B9BBBDC74121D8D6F01EABDDCF6BE35D,True,False,de,unknown,unknown,51.2993,9.491,AS42730,48313077,0.0017549144,0.0012278174,0.0
outerspace,EA43347E0DA7CEDD595029B511066628C7C8A653,True,False,de,unknown,unknown,51.2993,9.491,AS24940,13107200,0.0004392515,0.00030732018,0.0
nostromo,EA4366BCDCA6167B8CFF70E41D8CD1EE9968E445,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,4194304,7.341775e-05,5.1366376e-05,0.0
Harlan,EA4584960E5C815A383B91BD9C03FB489FE686EF,False,False,sg,unknown,Singapore,1.2929,103.8547,AS63949,5181328,0.0,1.9555058e-05,0.0
anonymousByPDH,EA4DC5A24096EE5FAED2AFCDE50EFA09DFDD172E,False,False,tw,unknown,unknown,23.5,121.0,AS1659,1583104,0.0,2.0515034e-05,0.0
Unnamed,EA610DFAC1517DA267EBB21FD199BA1EC52C1A22,False,False,sg,unknown,Singapore,1.2929,103.8547,AS63949,7937637,0.0,9.315319e-05,0.0
eclipse04,EA6259917ADF4D47AD5D52E3576008D90C222D17,False,False,it,Tuscany,Arezzo,43.4631,11.8783,AS31034,3457814,0.0,0.0001023974,0.0
SamuelFireman,EA701E125642CEC0B29BBD389F75AF1801CE73FD,True,False,md,Chi\u0219in\u0103u Municipality,Chisinau,47.0052,28.8573,AS200019,4647876,7.948361e-05,5.5610322e-05,0.0
schmortor,EA7642C6940BF6571267F068EF289B93BE82F169,False,False,us,New Jersey,Clifton,40.8364,-74.1403,AS14061,819200,0.0,2.3430515e-05,0.0
London3,EA79FFE95F5779A34E9FB14CE934A76B22FE6ACE,True,False,gb,England,Finchley,51.6077,-0.166,AS16276,19964928,0.0006902524,0.00048293173,0.0
Quintex54,EA7D575C91BB1F53C25510FBF91B87D81AE14646,False,True,us,unknown,unknown,37.751,-97.822,AS62744,12428730,0.0,0.0,0.0003433319
Unnamed,EA85428F224ECADC18B847A0E80DB251A8D6664B,False,False,ca,Ontario,Toronto,43.6547,-79.3623,AS14061,1024000,0.0,1.5644047e-05,0.0
0xbaddad,EA8637EA746451C0680559FDFF34ABA54DDAE831,True,False,gb,England,London,51.5353,-0.6658,AS14061,5030912,0.00015478388,0.00010829378,0.0
TORdashRELAYdotUS,EA8CEAA8939F20108D4388B6EAE867A5AC6442C1,True,False,us,unknown,unknown,37.751,-97.822,AS8560,9399384,0.00018615898,0.00013024523,0.0
CentralTor07,EA8EA1817F6282EDA3C92E3DE472017797087A4D,False,False,us,Missouri,Jackson,37.3866,-89.653,AS20115,202752,0.0,1.3510768e-06,0.0
sorrytorrey,EAA088440B100FF8407266B5D4853FFB16A8CB67,True,False,gb,England,London,51.5164,-0.093,AS63949,37812926,0.0011399623,0.00079756905,0.0
EX1T,EAA5BD5C0856E1D88CBE71DC0D7CEC584D84120B,True,True,de,unknown,unknown,51.2993,9.491,AS28753,29574514,0.0,0.0,0.0016766485
Unnamed,EAA823552F959DFD038E9AC8FA89345A738B6C00,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,93501297,0.0025100086,0.0017561154,0.0
Laborkatze,EAB20BD4083C820EC8329ED5AEBF12019A7749F3,True,False,fr,\u00CEle-de-France,Paris,48.8607,2.3281,AS12876,25210394,0.0006902524,0.00048293173,0.0
TORB,EABB390323F80D4457BAA5CEEE511455700E929D,False,False,fi,Uusimaa,Helsinki,60.2202,24.9628,AS1759,409600,0.0,3.7687932e-06,0.0
Quintex49,EABC2DD0D47B5DB11F2D37EB3C60C2A4D91C10F2,False,True,us,unknown,unknown,37.751,-97.822,AS62744,12736512,0.0,0.0,0.00038105648
Zwiebelring,EAD250EE6D1BDB1BBACFFD1C3C262D59FD55A41A,True,False,de,Land Berlin,Berlin,52.5174,13.3985,AS6724,13213084,4.8317666e-05,3.380522e-05,0.0
Unnamed,EAD55050858426172B16017918BB21349ACEA913,False,False,se,Stockholm,Saltsjoe-Boo,59.3173,18.255,AS8473,1310720,0.0,3.9110117e-05,0.0
crazymodding,EAEFC00FDF96D24F75FC007A5623BD6A3A737423,False,False,de,Bavaria,Waltenhofen,47.6732,10.307,AS31334,1024000,0.0,1.7883991e-05,0.0
MidgarSector5,EAF639CC9B126F1775F9D66FCC46DBCAF2485BFB,True,False,au,New South Wales,Alexandria,-33.9256,151.1906,AS20473,5102735,1.7737395e-05,1.2409882e-05,0.0
mnfrdmcx,EB02B865E62EC6D5FEE6E72F06807189EDAE06BD,False,False,ru,Moscow,Moscow,55.7527,37.6172,AS8359,512000,0.0,9.24421e-06,0.0
Toriffic,EB19056C03B387B4FC13918A7E7D739439A84A00,False,False,au,Victoria,Moonee Ponds,-37.7655,144.9203,AS1221,263168,0.0,1.06663954e-07,0.0
notor,EB44DEFA821E3672B955ED9B14E28C36F80C5FA8,False,True,ch,Zurich,Zurich,47.3664,8.5546,AS51852,14231116,0.0,0.0,0.00048394172
wrogregpx2,EB5DF0124A5EC281E82F0038B2F45FA7EC7C7C75,False,False,pl,Lower Silesia,Wroc\u0142aw,51.1001,17.0345,AS59444,524288,0.0,1.10574965e-05,0.0
ExitNope10,EB60858E074016216315AA6F6E8E3D4F17381D5D,True,True,nl,unknown,unknown,52.3824,4.8995,AS206264,30631181,0.0,0.0,0.0019052824
tr10110101,EB60A3BD25E01AF2564EF0397D8508E5D2AFD58A,False,False,de,Bavaria,Nuremberg,49.405,11.1617,AS51167,1010596,0.0,1.6924014e-05,0.0
Unnamed,EB66D8472C766E94E6C9D1939DB6B5553AC2A347,False,False,us,Ohio,Columbus,40.0326,-82.8799,AS12083,307200,0.0,1.9910606e-06,0.0
desert,EB6A879331A20D3D39874960E1076A8421F5A44C,True,True,ro,Bucuresti,Bucharest,44.4354,26.1033,AS200651,13972937,0.0,0.0,0.00067447
Destroyer,EB6BAF902533654A3E708BE3A384CA6615A721BF,False,False,in,Kerala,Thrissur,10.516,76.2157,AS58969,1543182,0.0,1.0026412e-05,0.0
h3u60WO1o8,EB6C53FB4F51C5E588A2B8FACFC77BB62028D130,True,False,de,Lower Saxony,Braunschweig,52.3022,10.4979,AS3209,4096000,0.00013805048,9.6586344e-05,0.0
druid,EB7551CC1130A01BB3B19128B6E2791BC2AA3052,True,True,fr,unknown,unknown,48.8582,2.3387,AS16276,6833407,0.0,0.0,0.00033151914
Unnamed,EB9249D04DCACB65C1FEB70BF1D01F47FFFBC5C7,False,False,us,Arizona,Phoenix,33.6262,-112.0074,AS22773,0,0.0,0.0,0.0
Venom131,EBB50442D1D826DBE9C61A9EE5E0A2CE44DD989A,True,False,lv,unknown,unknown,57.0,25.0,AS50979,8373414,0.0001045837,7.3171475e-05,0.0
jdvnsjfnHBDkScf,EBB76D096FF5787A303B2C81E21BFF9816C6FA0D,True,False,lv,unknown,unknown,57.0,25.0,AS43513,10240000,0.0002405425,0.0001682944,0.0
OperationUrbanWolf,EBB799FADD615E93CA97BE5583E5EB97DD21E10F,True,False,us,Virginia,Tysons Corner,38.9567,-77.2278,AS701,13398656,0.0002405425,0.0001682944,0.0
tecit,EBC2FE67491F1A08643900B6475BB70897AD42E3,False,False,ch,Zurich,Meilen,47.2723,8.6462,AS13030,2291712,0.0,2.7234864e-05,0.0
Digitalcourage4ipha,EBC5539131FEEA004C41986C0BD03B5C85BBEBD5,True,True,de,unknown,unknown,51.2993,9.491,AS60729,28759379,0.0,0.0,0.0018786085
